listing_id,amenity_name,amenity_category
1918693,Shampoo,Bathroom
1918693,Hot water,Bathroom
1918693,Essentials,Bedroom and laundry
1918693,Hangers,Bedroom and laundry
1918693,Bed linens,Bedroom and laundry
1918693,Extra pillows and blankets,Bedroom and laundry
1918693,Iron,Bedroom and laundry
1918693,Clothing storage: closet,Bedroom and laundry
1918693,Books and reading material,Entertainment
1918693,AC - split type ductless system,Heating and cooling
1918693,Heating,Heating and cooling
1918693,Smoke alarm,Home safety
1918693,Carbon monoxide alarm,Home safety
1918693,First aid kit,Home safety
1918693,Wifi,Internet and office
1918693,Refrigerator,Kitchen and dining
1918693,Coffee maker,Kitchen and dining
1918693,Laundromat nearby,Location features
1918693,Free street parking,Parking and facilities
1918693,Host greets you,Services
1918693,Lock on bedroom door,Privacy and safety
1918693,Exterior security cameras on property,Privacy and safety
1918693,Kitchen,Privacy and safety
1918693,TV with standard cable,Privacy and safety
1918693,Washer,Privacy and safety
1918693,Dryer,Privacy and safety
825394549344382800,Park view,Scenic views
825394549344382800,Bathtub,Bathroom
825394549344382800,Hair dryer,Bathroom
825394549344382800,Cleaning products,Bathroom
825394549344382800,Shampoo,Bathroom
825394549344382800,Conditioner,Bathroom
825394549344382800,Body soap,Bathroom
825394549344382800,Hot water,Bathroom
825394549344382800,Shower gel,Bathroom
825394549344382800,Free washer – In unit,Bedroom and laundry
825394549344382800,Free dryer – In unit,Bedroom and laundry
825394549344382800,Essentials,Bedroom and laundry
825394549344382800,Hangers,Bedroom and laundry
825394549344382800,Bed linens,Bedroom and laundry
825394549344382800,Extra pillows and blankets,Bedroom and laundry
825394549344382800,Room-darkening shades,Bedroom and laundry
825394549344382800,Iron,Bedroom and laundry
825394549344382800,Clothing storage: closet,Bedroom and laundry
825394549344382800,"HDTV with Netflix, Fire TV",Entertainment
825394549344382800,Bose Bluetooth sound system,Entertainment
825394549344382800,Books and reading material,Entertainment
825394549344382800,Life size games,Entertainment
825394549344382800,Children’s books and toys for ages 0-2 years old and 2-5 years old,Family
825394549344382800,Baby bath,Family
825394549344382800,Outlet covers,Family
825394549344382800,Board games,Family
825394549344382800,Babysitter recommendations,Family
825394549344382800,Outdoor playground,Family
825394549344382800,Window AC unit,Heating and cooling
825394549344382800,Portable fans,Heating and cooling
825394549344382800,Radiant heating,Heating and cooling
825394549344382800,Lock on bedroom door,Privacy and safety
825394549344382800,Exterior security cameras on property,Privacy and safety
825394549344382800,Smoke alarm,Privacy and safety
825394549344382800,Carbon monoxide alarm,Privacy and safety
825394549344382800,Fire extinguisher,Privacy and safety
825394549344382800,Wifi,Internet and office
825394549344382800,Dedicated workspace,Internet and office
825394549344382800,Kitchen,Kitchen and dining
825394549344382800,Refrigerator,Kitchen and dining
825394549344382800,Microwave,Kitchen and dining
825394549344382800,Cooking basics,Kitchen and dining
825394549344382800,Dishes and silverware,Kitchen and dining
825394549344382800,Mini fridge,Kitchen and dining
825394549344382800,Freezer,Kitchen and dining
825394549344382800,Stainless steel gas stove,Kitchen and dining
825394549344382800,Oven,Kitchen and dining
825394549344382800,Hot water kettle,Kitchen and dining
825394549344382800,Coffee maker,Kitchen and dining
825394549344382800,Wine glasses,Kitchen and dining
825394549344382800,Toaster,Kitchen and dining
825394549344382800,Baking sheet,Kitchen and dining
825394549344382800,Blender,Kitchen and dining
825394549344382800,Rice maker,Kitchen and dining
825394549344382800,Trash compactor,Kitchen and dining
825394549344382800,Barbecue utensils,Kitchen and dining
825394549344382800,Dining table,Kitchen and dining
825394549344382800,Coffee,Kitchen and dining
825394549344382800,Beach access,Location features
825394549344382800,Laundromat nearby,Location features
825394549344382800,Private backyard – Fully fenced,Outdoor
825394549344382800,BBQ grill,Outdoor
825394549344382800,Free street parking,Parking and facilities
825394549344382800,Paid parking off premises,Parking and facilities
825394549344382800,Single level home,Parking and facilities
825394549344382800,Luggage dropoff allowed,Services
825394549344382800,Long term stays allowed,Services
825394549344382800,Self check-in,Services
825394549344382800,Keypad,Services
825394549344382800,Cleaning available during stay,Services
765327602416869056,Hair dryer,Bathroom
765327602416869056,Cleaning products,Bathroom
765327602416869056,Shampoo,Bathroom
765327602416869056,Conditioner,Bathroom
765327602416869056,Body soap,Bathroom
765327602416869056,Hot water,Bathroom
765327602416869056,Shower gel,Bathroom
765327602416869056,Free washer – In unit,Bedroom and laundry
765327602416869056,Free dryer – In unit,Bedroom and laundry
765327602416869056,Essentials,Bedroom and laundry
765327602416869056,Hangers,Bedroom and laundry
765327602416869056,Bed linens,Bedroom and laundry
765327602416869056,Extra pillows and blankets,Bedroom and laundry
765327602416869056,Room-darkening shades,Bedroom and laundry
765327602416869056,Iron,Bedroom and laundry
765327602416869056,Drying rack for clothing,Bedroom and laundry
765327602416869056,Ethernet connection,Entertainment
765327602416869056,Piano,Entertainment
765327602416869056,Sound system,Entertainment
44476913,Valley view,Scenic views
765327602416869056,"Exercise equipment: free weights, yoga mat",Entertainment
765327602416869056,Ping pong table,Entertainment
765327602416869056,Books and reading material,Entertainment
765327602416869056,Board games,Family
765327602416869056,AC - split type ductless system,Heating and cooling
765327602416869056,Portable fans,Heating and cooling
765327602416869056,Portable heater,Heating and cooling
765327602416869056,Radiant heating,Heating and cooling
765327602416869056,Heating - split type ductless system,Heating and cooling
765327602416869056,Lock on bedroom door,Privacy and safety
765327602416869056,Smoke alarm,Privacy and safety
765327602416869056,Carbon monoxide alarm,Privacy and safety
765327602416869056,First aid kit,Privacy and safety
765327602416869056,Wifi,Internet and office
765327602416869056,Dedicated workspace,Internet and office
765327602416869056,Kitchen,Kitchen and dining
765327602416869056,Refrigerator,Kitchen and dining
765327602416869056,Microwave,Kitchen and dining
765327602416869056,Cooking basics,Kitchen and dining
765327602416869056,Dishes and silverware,Kitchen and dining
765327602416869056,Mini fridge,Kitchen and dining
765327602416869056,Freezer,Kitchen and dining
765327602416869056,Dishwasher,Kitchen and dining
765327602416869056,Gas stove,Kitchen and dining
765327602416869056,Oven,Kitchen and dining
765327602416869056,Hot water kettle,Kitchen and dining
765327602416869056,"Coffee maker: drip coffee maker, pour-over coffee",Kitchen and dining
765327602416869056,Wine glasses,Kitchen and dining
765327602416869056,Toaster,Kitchen and dining
765327602416869056,Baking sheet,Kitchen and dining
765327602416869056,Blender,Kitchen and dining
765327602416869056,Rice maker,Kitchen and dining
765327602416869056,Trash compactor,Kitchen and dining
765327602416869056,Barbecue utensils,Kitchen and dining
765327602416869056,Dining table,Kitchen and dining
765327602416869056,Coffee,Kitchen and dining
765327602416869056,Laundromat nearby,Location features
765327602416869056,Patio or balcony,Outdoor
765327602416869056,Private backyard – Fully fenced,Outdoor
765327602416869056,Outdoor furniture,Outdoor
765327602416869056,Outdoor dining area,Outdoor
765327602416869056,BBQ grill,Outdoor
765327602416869056,Bikes,Outdoor
765327602416869056,Sun loungers,Outdoor
765327602416869056,Free street parking,Parking and facilities
765327602416869056,Luggage dropoff allowed,Services
765327602416869056,Breakfast,Services
765327602416869056,Host greets you,Services
765327602416869056,Exterior security cameras on property,Not included
765327602416869056,TV,Not included
6166826,Bathtub,Bathroom
6166826,Hair dryer,Bathroom
6166826,Cleaning products,Bathroom
6166826,Shampoo,Bathroom
6166826,Conditioner,Bathroom
6166826,Body soap,Bathroom
6166826,Hot water,Bathroom
6166826,Shower gel,Bathroom
6166826,Paid washer,Bedroom and laundry
6166826,Essentials,Bedroom and laundry
6166826,Hangers,Bedroom and laundry
6166826,Bed linens,Bedroom and laundry
6166826,Extra pillows and blankets,Bedroom and laundry
6166826,Iron,Bedroom and laundry
6166826,Clothing storage: closet and dresser,Bedroom and laundry
6166826,"HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, standard cable",Entertainment
6166826,Central air conditioning,Heating and cooling
6166826,Indoor fireplace,Heating and cooling
6166826,Portable fans,Heating and cooling
6166826,Heating,Heating and cooling
6166826,Smoke alarm,Home safety
6166826,Carbon monoxide alarm,Home safety
6166826,Fire extinguisher,Home safety
6166826,First aid kit,Home safety
6166826,Fast wifi – 333 Mbps,Internet and office
6166826,Refrigerator,Kitchen and dining
6166826,Microwave,Kitchen and dining
6166826,Dishes and silverware,Kitchen and dining
6166826,Hot water kettle,Kitchen and dining
6166826,Coffee maker,Kitchen and dining
6166826,Toaster,Kitchen and dining
6166826,Coffee,Kitchen and dining
6166826,Private patio or balcony,Outdoor
6166826,Free parking on premises,Parking and facilities
6166826,EV charger,Parking and facilities
6166826,Single level home,Parking and facilities
6166826,Luggage dropoff allowed,Services
6166826,Breakfast,Services
6166826,Host greets you,Services
6166826,Lock on bedroom door,Privacy and safety
6166826,Kitchen,Privacy and safety
6166826,Dryer,Privacy and safety
13724284,Hair dryer,Bathroom
13724284,Cleaning products,Bathroom
13724284,Shampoo,Bathroom
13724284,Conditioner,Bathroom
13724284,Body soap,Bathroom
13724284,Hot water,Bathroom
13724284,Shower gel,Bathroom
13724284,Paid dryer – In unit,Bedroom and laundry
13724284,Essentials,Bedroom and laundry
13724284,Hangers,Bedroom and laundry
13724284,Bed linens,Bedroom and laundry
13724284,Extra pillows and blankets,Bedroom and laundry
13724284,Room-darkening shades,Bedroom and laundry
13724284,Iron,Bedroom and laundry
13724284,Drying rack for clothing,Bedroom and laundry
13724284,Clothing storage,Bedroom and laundry
13724284,"HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, premium cable",Entertainment
13724284,Books and reading material,Entertainment
13724284,Crib,Family
13724284,Paid pack ’n play/travel crib - available upon request,Family
13724284,Ceiling fan,Heating and cooling
13724284,Portable fans,Heating and cooling
13724284,Heating,Heating and cooling
13724284,Smoke alarm,Home safety
13724284,Carbon monoxide alarm,Home safety
13724284,Fire extinguisher,Home safety
13724284,Wifi,Internet and office
13724284,Dedicated workspace,Internet and office
13724284,Refrigerator,Kitchen and dining
13724284,Microwave,Kitchen and dining
13724284,Dishes and silverware,Kitchen and dining
13724284,Mini fridge,Kitchen and dining
13724284,Freezer,Kitchen and dining
13724284,Hot water kettle,Kitchen and dining
13724284,Coffee maker: Nespresso,Kitchen and dining
13724284,Wine glasses,Kitchen and dining
13724284,Toaster,Kitchen and dining
13724284,Dining table,Kitchen and dining
13724284,Private entrance,Location features
13724284,Laundromat nearby,Location features
13724284,Free street parking,Parking and facilities
13724284,Luggage dropoff allowed,Services
13724284,Long term stays allowed,Services
13724284,Self check-in,Services
13724284,Keypad,Services
13724284,Exterior security cameras on property,Not included
13724284,Kitchen,Not included
13724284,Washer,Not included
13724284,Air conditioning,Not included
1485619082770718395,Hair dryer,Bathroom
1485619082770718395,Shampoo,Bathroom
1485619082770718395,Conditioner,Bathroom
1485619082770718395,Hot water,Bathroom
1485619082770718395,Shower gel,Bathroom
1485619082770718395,Essentials,Bedroom and laundry
1485619082770718395,Hangers,Bedroom and laundry
1485619082770718395,Bed linens,Bedroom and laundry
1485619082770718395,Room-darkening shades,Bedroom and laundry
1485619082770718395,TV,Entertainment
1485619082770718395,Air conditioning,Heating and cooling
1485619082770718395,Heating,Heating and cooling
1485619082770718395,Smoke alarm,Home safety
1485619082770718395,Wifi,Internet and office
1485619082770718395,Elevator,Parking and facilities
1485619082770718395,Gym,Parking and facilities
1485619082770718395,Paid parking on premises,Parking and facilities
1485619082770718395,Luggage dropoff allowed,Services
1485619082770718395,Self check-in,Services
1485619082770718395,Building staff,Services
1485619082770718395,Kitchen,Not included
1485619082770718395,Washer,Not included
1485619082770718395,Carbon monoxide alarm,Not included
1485619082770718395,Private entrance,Not included
